OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount
2723,446,126,2023-05-08,2,3950.6
2724,99,14,2023-04-06,3,3259.17
2725,105,33,2018-12-22,2,3818.4
2726,304,141,2019-04-29,4,561.72
2727,260,21,2022-01-24,7,9914.45
2728,240,80,2022-01-17,3,5489.46
2729,102,63,2018-12-28,7,444.08
2730,311,64,2019-08-08,5,2817.35
2731,296,115,2019-07-11,4,7596.16
2732,442,124,2023-05-02,2,3163.02
2733,498,93,2020-02-13,7,6674.64
2734,86,121,2020-05-15,8,1246.8
2735,259,157,2022-04-07,7,9358.37
2736,80,124,2022-04-10,1,1581.51
2737,196,110,2022-04-04,2,3804.2
2738,465,77,2021-01-05,10,4175.7
2739,79,142,2019-06-11,3,5092.95
2740,195,119,2020-07-17,5,2511.35
2741,146,97,2021-05-26,9,11749.41
2742,247,19,2018-10-07,6,10289.46
2743,367,121,2018-11-13,4,623.4
2744,470,49,2018-01-27,1,1005.38
2745,442,129,2020-10-03,6,1685.82
2746,208,107,2023-06-11,7,13155.31
2747,381,96,2020-09-29,7,12744.13
2748,158,165,2018-05-26,10,7201.2
2749,210,10,2020-02-28,2,1385.9
2750,478,145,2019-02-02,3,496.53
2751,391,112,2022-04-29,5,5490.2
2752,468,193,2020-11-09,6,9088.74
2753,364,126,2021-11-27,6,11851.8
2754,30,167,2023-03-13,7,13562.01
2755,218,189,2019-05-12,4,5417.84
2756,245,9,2021-07-16,6,9299.4
2757,362,174,2021-11-29,1,1693.41
2758,341,166,2019-06-20,3,5216.46
2759,310,117,2019-06-05,3,3871.71
2760,127,155,2023-05-04,10,8094.9
2761,340,42,2018-08-28,1,662.26
2762,395,24,2020-03-25,7,1889.79
2763,362,151,2020-11-27,2,432.74
2764,466,49,2018-12-06,7,7037.66
2765,425,110,2021-11-17,5,9510.5
2766,155,129,2021-09-10,9,2528.73
2767,454,98,2019-09-23,10,2967.6
2768,376,106,2018-08-12,2,3341.42
2769,326,147,2022-07-26,6,900.3
2770,74,69,2023-03-20,4,1814.52
2771,384,102,2018-01-14,5,3947.6
2772,87,126,2018-07-18,1,1975.3
2773,36,199,2020-12-11,7,246.54
2774,214,168,2022-02-10,5,3581.3
2775,221,44,2020-02-07,3,2618.28
2776,96,181,2019-02-10,3,473.34
2777,250,47,2023-04-27,9,11041.11
2778,57,116,2022-07-26,10,2015.1
2779,109,48,2018-05-01,4,4988.12
2780,384,47,2019-06-16,4,4907.16
2781,462,105,2021-07-07,8,14184.96
2782,468,160,2022-11-14,2,409.2
2783,326,43,2019-08-24,2,1201.74
2784,44,97,2019-07-21,2,2610.98
2785,33,88,2021-04-14,1,198.8
2786,121,123,2021-10-09,8,5364.4
2787,390,26,2018-05-06,1,217.43
2788,137,193,2021-09-24,1,1514.79
2789,299,11,2019-03-09,2,3289.38
2790,268,2,2021-05-19,7,7047.46
2791,267,195,2023-03-24,5,2904.15
2792,249,122,2021-05-22,6,7086.24
2793,220,87,2021-10-28,6,11611.14
2794,456,88,2022-07-31,6,1192.8
2795,123,93,2020-02-15,7,6674.64
2796,313,15,2022-11-24,6,4069.38
2797,170,26,2020-07-24,1,217.43
2798,446,179,2022-01-25,7,224.63
2799,428,36,2021-05-17,1,1269.7
2800,63,136,2023-05-02,5,5181.05
2801,359,193,2020-01-25,4,6059.16
2802,232,159,2020-11-20,8,1223.36
2803,212,170,2018-01-07,4,1856.0
2804,327,83,2021-07-21,1,1612.38
2805,185,12,2021-10-20,6,8745.48
2806,228,60,2020-09-19,10,2311.7
2807,205,190,2022-06-15,10,8973.6
2808,42,90,2023-04-08,7,6443.36
2809,477,122,2022-02-12,2,2362.08
2810,198,76,2019-02-04,10,15000.1
2811,365,37,2022-11-30,9,17954.1
2812,293,184,2018-03-07,9,6254.73
2813,66,128,2019-09-10,2,2657.78
2814,427,173,2022-11-27,9,10410.48
2815,240,44,2023-05-10,8,6982.08
2816,60,124,2019-05-09,9,14233.59
2817,125,55,2022-03-23,3,5926.65
2818,484,169,2018-08-05,2,652.74
2819,223,184,2018-11-25,1,694.97
2820,476,84,2022-04-19,7,13485.71
2821,144,57,2021-09-25,5,6934.1
2822,244,172,2021-09-24,2,494.94
2823,70,137,2018-07-05,8,7319.76
2824,408,178,2022-11-21,6,11067.84
2825,115,148,2018-05-13,10,12561.5
2826,330,88,2023-02-08,7,1391.6
2827,368,191,2021-09-01,7,6871.27
2828,329,144,2022-07-14,7,10013.85
2829,120,58,2018-08-25,5,8468.5
2830,149,23,2018-07-02,2,2001.5
2831,175,190,2023-04-04,10,8973.6
2832,97,191,2021-03-19,2,1963.22
2833,189,33,2023-05-08,6,11455.2
2834,195,148,2019-09-29,1,1256.15
2835,32,152,2019-01-24,9,15376.77
2836,434,100,2019-10-17,7,1749.44
2837,395,94,2020-11-30,3,5496.63
2838,340,155,2019-03-31,10,8094.9
2839,55,102,2021-01-07,1,789.52
2840,437,118,2018-10-24,6,720.9
2841,418,76,2020-10-20,4,6000.04
2842,349,117,2021-05-16,3,3871.71
2843,146,38,2021-05-11,1,879.26
2844,164,80,2021-11-11,9,16468.38
2845,64,71,2020-09-06,10,12639.3
2846,324,56,2019-08-20,8,10280.8
2847,361,97,2022-07-18,1,1305.49
2848,171,40,2022-10-03,4,3593.92
2849,376,58,2023-03-06,1,1693.7
2850,444,199,2022-10-21,3,105.66
2851,250,187,2019-09-05,7,12383.14
2852,418,169,2018-02-14,3,979.11
2853,281,101,2020-05-15,6,10660.62
2854,348,122,2022-04-01,6,7086.24
2855,201,101,2020-12-17,2,3553.54
2856,373,73,2021-11-27,5,430.3
2857,473,50,2020-03-17,9,4317.57
2858,50,34,2022-03-21,6,10483.92
2859,406,149,2022-10-07,1,774.19
2860,479,182,2020-07-26,5,1008.4
2861,336,42,2018-10-09,10,6622.6
2862,227,179,2019-08-20,8,256.72
2863,460,38,2019-03-23,4,3517.04
2864,412,192,2022-02-14,4,3360.32
2865,334,3,2022-01-26,6,6165.42
2866,439,148,2021-10-21,2,2512.3
2867,403,38,2023-05-01,7,6154.82
2868,219,174,2023-03-12,3,5080.23
2869,29,25,2023-06-19,6,10452.06
2870,243,46,2018-08-29,1,356.57
2871,264,167,2021-04-30,6,11624.58
2872,223,39,2019-05-17,7,10678.71
2873,18,31,2020-03-23,4,5226.72
2874,251,78,2023-05-09,10,10710.9
2875,89,168,2022-05-08,7,5013.82
2876,355,172,2022-05-12,2,494.94
2877,238,167,2019-07-18,7,13562.01
2878,324,168,2020-01-23,8,5730.08
2879,6,31,2018-06-19,2,2613.36
2880,63,126,2019-04-06,9,17777.7
2881,12,151,2021-03-18,10,2163.7
2882,246,71,2022-06-15,2,2527.86
2883,304,47,2020-09-18,7,8587.53
2884,331,180,2019-09-04,7,7989.24
2885,293,33,2019-10-29,2,3818.4
2886,33,183,2019-01-14,9,6883.74
2887,208,180,2020-03-17,1,1141.32
2888,285,138,2020-09-27,9,17027.28
2889,33,133,2021-01-08,10,2709.8
2890,366,167,2022-03-24,2,3874.86
2891,386,54,2019-01-06,2,332.5
2892,442,154,2018-01-11,3,2518.05
2893,285,115,2018-09-09,6,11394.24
2894,21,33,2019-02-27,10,19092.0
2895,335,42,2021-02-25,2,1324.52
2896,132,193,2018-06-23,1,1514.79
2897,64,130,2020-01-15,5,7920.85
2898,495,140,2020-05-16,3,2780.76
2899,484,169,2019-05-24,1,326.37
2900,154,12,2023-01-27,9,13118.22
2901,401,76,2020-06-30,9,13500.09
2902,72,148,2021-11-24,8,10049.2
2903,161,134,2021-05-26,6,6369.9
2904,276,131,2021-11-09,4,4743.72
2905,51,170,2019-05-01,1,464.0
2906,19,49,2019-09-06,3,3016.14
2907,439,56,2021-05-18,3,3855.3
2908,283,56,2020-01-06,10,12851.0
2909,143,33,2020-05-14,10,19092.0
2910,39,141,2019-06-18,5,702.15
2911,196,167,2020-03-30,3,5812.29
2912,234,22,2021-10-17,5,3922.2
2913,218,178,2021-01-02,3,5533.92
2914,105,19,2021-07-20,5,8574.55
2915,357,166,2022-01-03,4,6955.28
2916,191,145,2021-05-23,9,1489.59
2917,84,108,2019-10-10,3,254.34
2918,404,112,2018-02-23,7,7686.28
2919,494,155,2018-06-08,4,3237.96
2920,139,32,2018-08-14,9,15368.76
2921,351,141,2018-05-16,7,983.01
2922,169,164,2020-01-14,2,2693.26
2923,466,86,2018-10-27,5,8615.4
2924,445,58,2018-01-21,5,8468.5
2925,51,97,2020-02-15,4,5221.96
2926,488,27,2018-12-26,2,100.78
2927,270,187,2021-04-20,5,8845.1
2928,421,126,2020-12-19,2,3950.6
2929,179,180,2022-11-08,10,11413.2
2930,145,142,2021-05-29,5,8488.25
2931,51,13,2019-10-14,3,5199.66
2932,485,193,2019-01-06,7,10603.53
2933,177,190,2021-02-03,9,8076.24
2934,305,104,2021-04-28,8,9463.44
2935,66,67,2021-11-07,1,1555.97
2936,263,183,2021-09-08,3,2294.58
2937,65,37,2021-03-08,7,13964.3
2938,377,69,2023-02-24,1,453.63
2939,372,164,2021-12-19,6,8079.78
2940,399,64,2020-05-06,10,5634.7
2941,362,118,2020-06-17,3,360.45
2942,182,120,2019-08-11,9,14203.98
2943,142,110,2023-04-13,9,17118.9
2944,368,59,2021-07-25,5,9993.8
2945,440,23,2020-04-12,5,5003.75
2946,395,81,2021-07-23,2,3870.84
2947,41,20,2023-04-20,4,425.68
2948,48,43,2018-04-28,10,6008.7
2949,44,191,2021-02-08,5,4908.05
2950,476,127,2023-05-25,1,1601.06
2951,486,109,2023-03-25,9,4051.71
2952,375,35,2020-10-16,8,9940.56
2953,264,176,2021-11-30,9,695.97
2954,64,104,2021-06-16,1,1182.93
2955,98,191,2022-01-02,1,981.61
2956,218,180,2022-03-16,9,10271.88
2957,177,63,2021-11-01,9,570.96
2958,312,11,2020-07-07,10,16446.9
2959,494,44,2023-01-25,9,7854.84
2960,116,45,2020-01-22,2,2143.42
2961,430,35,2019-12-25,9,11183.13
2962,488,14,2020-10-11,7,7604.73
2963,195,44,2023-06-10,6,5236.56
2964,58,87,2022-08-31,4,7740.76
2965,277,197,2019-08-18,2,219.86
2966,154,124,2019-06-27,5,7907.55
2967,110,1,2020-03-17,10,13024.7
2968,112,79,2022-08-19,9,14979.06
2969,458,10,2023-01-02,8,5543.6
2970,317,125,2019-12-30,1,569.0
2971,4,158,2019-11-04,8,15264.88
2972,153,91,2018-01-11,2,2354.86
2973,180,185,2020-04-03,3,1911.12
2974,182,3,2020-06-01,2,2055.14
2975,252,51,2020-12-19,2,1859.9
2976,264,40,2018-09-11,7,6289.36
2977,468,125,2018-11-15,1,569.0
2978,394,169,2019-04-09,5,1631.85
2979,241,102,2019-09-05,6,4737.12
2980,187,110,2021-01-03,3,5706.3
2981,416,69,2020-06-17,2,907.26
2982,337,113,2018-10-14,3,419.67
2983,182,192,2018-01-12,7,5880.56
2984,184,182,2018-08-15,4,806.72
2985,98,73,2018-10-01,1,86.06
2986,203,108,2023-01-20,6,508.68
2987,17,42,2023-04-27,4,2649.04
2988,246,171,2018-09-01,5,3566.15
2989,216,126,2020-10-11,9,17777.7
2990,410,175,2019-10-28,3,3677.43
2991,385,196,2020-10-24,7,7443.31
2992,372,190,2018-09-27,7,6281.52
2993,57,28,2018-09-16,1,831.76
2994,80,89,2018-01-28,9,428.04
2995,393,176,2018-04-17,4,309.32
2996,348,88,2023-06-23,7,1391.6
2997,306,189,2020-06-08,1,1354.46
2998,246,75,2020-09-22,5,9105.3
2999,43,195,2019-05-23,7,4065.81
3000,317,40,2019-01-18,9,8086.32
3001,128,72,2022-11-05,2,1263.38
3002,135,180,2021-09-26,4,4565.28
3003,421,110,2020-08-28,4,7608.4
3004,362,27,2021-06-05,9,453.51
3005,93,49,2021-07-12,10,10053.8
3006,325,39,2018-09-04,4,6102.12
3007,68,103,2019-07-15,1,1347.56
3008,99,38,2018-02-06,7,6154.82
3009,316,52,2022-11-06,2,3599.68
3010,27,98,2020-12-11,7,2077.32
3011,157,180,2019-03-31,4,4565.28
3012,173,110,2018-05-06,8,15216.8
3013,262,110,2019-09-16,1,1902.1
3014,57,69,2019-07-29,6,2721.78
3015,483,90,2019-05-21,7,6443.36
3016,164,13,2018-03-25,3,5199.66
3017,1,14,2019-03-11,6,6518.34
3018,147,121,2023-02-04,5,779.25
3019,311,26,2019-01-14,7,1522.01
3020,130,126,2019-11-16,6,11851.8
3021,156,29,2021-10-02,2,336.32
3022,7,175,2022-04-27,9,11032.29
3023,442,34,2020-01-09,6,10483.92
3024,380,93,2020-12-19,10,9535.2
3025,310,96,2021-08-24,4,7282.36
3026,142,54,2020-02-26,10,1662.5
3027,45,28,2021-07-13,3,2495.28
3028,381,155,2018-03-26,2,1618.98
3029,301,168,2019-01-31,4,2865.04
3030,361,115,2018-06-03,2,3798.08
3031,483,140,2019-12-04,10,9269.2
3032,155,186,2022-04-08,8,12465.04
3033,104,137,2018-03-31,3,2744.91
3034,66,50,2021-02-01,7,3358.11
3035,365,65,2023-06-21,9,16407.18
3036,178,94,2021-07-13,8,14657.68
3037,368,31,2018-05-19,7,9146.76
3038,248,108,2023-03-23,9,763.02
3039,488,129,2018-12-08,1,280.97
3040,307,71,2019-08-17,3,3791.79
3041,24,145,2022-06-15,1,165.51
3042,498,178,2022-02-25,4,7378.56
3043,418,102,2021-11-03,8,6316.16
3044,273,132,2018-12-05,2,730.02
3045,225,193,2020-02-26,9,13633.11
3046,288,200,2020-03-31,7,13242.18
3047,311,70,2019-01-12,4,4997.44
3048,2,41,2019-03-23,10,18087.8
3049,304,179,2022-12-06,1,32.09
3050,476,132,2020-10-28,8,2920.08
3051,363,185,2019-06-15,9,5733.36
3052,156,57,2021-12-21,5,6934.1
3053,138,142,2018-12-17,2,3395.3
3054,115,12,2019-05-03,9,13118.22
3055,150,11,2023-04-14,3,4934.07
3056,453,72,2019-07-08,3,1895.07
3057,448,14,2022-08-14,4,4345.56
3058,108,137,2018-01-03,2,1829.94
3059,333,89,2023-06-15,10,475.6
3060,189,84,2023-04-23,2,3853.06
3061,362,141,2022-01-18,5,702.15
3062,69,105,2019-08-27,10,17731.2
3063,167,15,2022-08-15,1,678.23
3064,183,57,2018-12-28,5,6934.1
3065,132,5,2021-09-08,9,17647.92
3066,445,200,2018-08-06,10,18917.4
3067,370,191,2023-04-21,7,6871.27
3068,335,66,2021-02-02,10,16690.2
3069,106,114,2019-10-27,4,1583.28
3070,138,53,2021-07-13,10,18043.9
3071,414,193,2018-11-15,7,10603.53
3072,229,60,2020-01-25,7,1618.19
3073,76,123,2020-10-12,2,1341.1
3074,93,118,2022-07-29,3,360.45
3075,442,46,2021-03-12,4,1426.28
3076,252,187,2021-08-19,3,5307.06
3077,145,6,2018-11-30,5,4622.2
3078,454,46,2021-11-08,7,2495.99
3079,312,49,2018-10-21,2,2010.76
3080,37,110,2020-07-20,4,7608.4
3081,466,166,2018-07-25,7,12171.74
3082,371,135,2022-01-28,3,2888.91
3083,385,4,2018-07-24,10,8426.7
3084,194,99,2018-08-14,1,622.64
3085,424,4,2018-09-28,1,842.67
3086,128,198,2019-07-03,2,3938.4
3087,74,161,2018-01-28,10,14942.9
3088,406,3,2021-01-15,2,2055.14
3089,377,87,2019-02-19,2,3870.38
3090,72,123,2023-01-02,10,6705.5
3091,228,42,2019-11-11,5,3311.3
3092,246,40,2018-04-25,4,3593.92
3093,279,178,2021-07-09,5,9223.2
3094,279,32,2022-08-17,1,1707.64
3095,23,27,2019-08-31,9,453.51
3096,53,131,2018-10-18,7,8301.51
3097,1,58,2019-04-10,1,1693.7
3098,219,99,2019-12-25,3,1867.92
3099,336,74,2023-03-03,4,5880.28
3100,451,176,2021-11-07,7,541.31
3101,453,184,2020-10-04,2,1389.94
3102,87,29,2018-07-28,4,672.64
3103,490,73,2018-06-06,6,516.36
3104,316,86,2020-01-09,2,3446.16
3105,473,22,2021-05-23,1,784.44
3106,78,46,2020-12-22,7,2495.99
3107,172,154,2021-10-23,3,2518.05
3108,218,39,2021-07-03,5,7627.65
3109,419,74,2022-11-28,6,8820.42
3110,54,70,2021-09-17,8,9994.88
3111,189,68,2022-06-04,2,2443.98
3112,2,39,2019-10-18,3,4576.59
3113,76,100,2022-01-17,8,1999.36
3114,408,123,2018-08-20,2,1341.1
3115,296,110,2018-10-24,5,9510.5
3116,47,83,2019-01-08,3,4837.14
3117,393,99,2019-10-16,6,3735.84
3118,254,109,2021-11-21,8,3601.52
3119,499,106,2022-06-14,10,16707.1
3120,326,86,2022-07-01,3,5169.24
3121,484,168,2020-02-24,4,2865.04
3122,215,141,2021-01-08,8,1123.44
3123,274,127,2021-01-03,9,14409.54
3124,421,59,2018-06-21,7,13991.32
3125,298,184,2020-12-15,7,4864.79
3126,296,199,2021-12-10,4,140.88
3127,45,61,2018-01-06,6,6914.46
3128,105,5,2021-02-17,6,11765.28
3129,243,35,2018-05-03,2,2485.14
3130,467,90,2022-10-05,6,5522.88
3131,435,200,2019-08-27,3,5675.22
3132,236,37,2023-06-14,9,17954.1
3133,477,108,2019-03-08,4,339.12
3134,424,58,2022-03-10,1,1693.7
3135,71,31,2020-02-13,3,3920.04
3136,376,7,2020-02-01,7,5456.5
3137,28,180,2021-09-19,2,2282.64
3138,298,19,2022-09-12,8,13719.28
3139,305,41,2018-10-28,1,1808.78
3140,188,37,2019-05-17,2,3989.8
3141,40,4,2022-08-30,10,8426.7
3142,417,107,2022-04-17,3,5637.99
3143,94,121,2022-03-13,3,467.55
3144,271,179,2020-08-20,5,160.45
3145,211,185,2020-06-28,6,3822.24
3146,401,166,2019-08-11,1,1738.82
3147,57,40,2022-12-10,1,898.48
3148,329,9,2022-03-19,10,15499.0
3149,89,129,2018-01-23,3,842.91
3150,203,109,2021-02-08,8,3601.52
3151,365,67,2020-10-24,10,15559.7
3152,157,182,2020-05-17,4,806.72
3153,477,41,2023-06-16,5,9043.9
3154,48,134,2023-05-02,7,7431.55
3155,65,191,2020-03-31,4,3926.44
3156,317,15,2020-03-14,4,2712.92
3157,95,191,2021-05-24,9,8834.49
3158,431,20,2020-09-04,8,851.36
3159,161,168,2022-08-22,7,5013.82
3160,195,43,2022-07-04,1,600.87
3161,191,166,2019-02-03,7,12171.74
3162,139,28,2018-06-09,2,1663.52
3163,186,155,2018-02-27,6,4856.94
3164,123,73,2021-01-14,3,258.18
3165,55,17,2021-05-07,4,6967.24
3166,6,194,2019-01-20,5,3517.2
3167,283,52,2019-05-08,1,1799.84
3168,138,22,2021-03-02,10,7844.4
3169,23,145,2018-04-04,8,1324.08
3170,25,81,2023-04-17,2,3870.84
3171,159,3,2022-03-20,6,6165.42
3172,145,102,2019-02-04,9,7105.68
3173,162,193,2022-01-26,7,10603.53
3174,183,34,2019-11-10,2,3494.64
3175,209,190,2018-07-26,9,8076.24
3176,258,199,2018-02-18,3,105.66
3177,301,98,2021-04-15,8,2374.08
3178,445,10,2018-11-27,5,3464.75
3179,78,175,2018-06-11,8,9806.48
3180,454,161,2023-05-06,2,2988.58
3181,368,60,2022-07-12,4,924.68
3182,349,168,2022-04-24,3,2148.78
3183,368,42,2020-11-23,9,5960.34
3184,374,156,2023-03-21,9,5749.65
3185,394,88,2022-05-28,8,1590.4
3186,68,87,2020-01-08,5,9675.95
3187,320,111,2022-12-30,1,216.72
3188,365,199,2019-05-05,7,246.54
3189,107,157,2018-06-03,10,13369.1
3190,491,40,2021-07-09,10,8984.8
3191,255,25,2018-10-20,1,1742.01
3192,393,80,2022-11-12,9,16468.38
3193,497,23,2018-07-12,8,8006.0
3194,233,81,2023-03-28,3,5806.26
3195,152,42,2019-07-28,2,1324.52
3196,296,94,2018-07-02,6,10993.26
3197,37,46,2019-06-13,8,2852.56
3198,243,66,2021-08-24,8,13352.16
3199,474,36,2023-06-14,2,2539.4
3200,292,125,2020-01-15,1,569.0
3201,440,74,2020-04-17,7,10290.49
3202,439,159,2020-06-21,3,458.76
3203,188,132,2023-05-04,10,3650.1
3204,161,96,2021-10-29,2,3641.18
3205,212,130,2019-06-23,8,12673.36
3206,450,175,2021-06-25,1,1225.81
3207,330,15,2021-12-04,4,2712.92
3208,421,144,2018-11-13,1,1430.55
3209,437,27,2020-02-09,5,251.95
3210,82,146,2022-10-15,7,4604.46
3211,38,58,2022-11-26,7,11855.9
3212,237,172,2019-12-16,2,494.94
3213,239,120,2023-01-18,9,14203.98
3214,419,120,2018-06-25,2,3156.44
3215,93,188,2023-02-22,2,663.34
3216,492,102,2019-02-13,7,5526.64
3217,206,85,2019-10-12,2,3026.44
3218,176,155,2019-03-12,8,6475.92
3219,360,190,2018-08-23,8,7178.88
3220,143,117,2021-01-21,1,1290.57
3221,80,121,2021-08-04,3,467.55
3222,110,82,2018-03-06,10,14981.9
3223,308,199,2018-05-08,7,246.54
3224,480,93,2020-08-27,7,6674.64
3225,110,14,2022-11-13,4,4345.56
3226,12,195,2019-07-07,7,4065.81
3227,130,163,2018-06-21,3,3543.6
3228,73,18,2020-04-09,5,5760.8
3229,42,77,2022-11-20,8,3340.56
3230,215,135,2021-10-03,4,3851.88
3231,458,67,2022-08-28,3,4667.91
3232,28,24,2019-12-02,7,1889.79
3233,494,193,2018-12-03,5,7573.95
3234,102,90,2020-09-13,7,6443.36
3235,244,138,2023-06-01,3,5675.76
3236,357,112,2023-02-13,6,6588.24
3237,355,147,2022-08-13,7,1050.35
3238,6,144,2019-02-11,10,14305.5
3239,40,186,2021-06-16,10,15581.3
3240,75,83,2018-01-30,6,9674.28
3241,78,118,2020-10-19,3,360.45
3242,443,82,2022-06-11,2,2996.38
3243,497,173,2019-06-23,7,8097.04
3244,267,185,2020-07-11,1,637.04
3245,483,33,2021-08-01,8,15273.6
3246,497,149,2018-03-16,2,1548.38
3247,112,191,2020-05-10,4,3926.44
3248,357,140,2021-05-15,3,2780.76
3249,194,56,2019-03-06,6,7710.6
3250,488,49,2023-05-11,10,10053.8
3251,8,95,2018-02-03,6,7814.1
3252,155,79,2022-08-05,9,14979.06
3253,445,32,2021-08-21,8,13661.12
3254,234,106,2019-12-22,7,11694.97
3255,181,139,2020-12-07,7,10219.58
3256,499,196,2018-08-21,6,6379.98
3257,475,46,2020-05-27,8,2852.56
3258,192,46,2021-05-03,9,3209.13
3259,84,139,2020-02-21,7,10219.58
3260,146,169,2021-07-22,7,2284.59
3261,146,180,2023-04-05,10,11413.2
3262,474,26,2022-07-09,2,434.86
3263,429,27,2021-08-23,2,100.78
3264,9,158,2018-08-01,7,13356.77
3265,255,192,2023-03-14,10,8400.8
3266,279,26,2020-10-27,8,1739.44
3267,298,9,2022-10-11,5,7749.5
3268,216,55,2022-05-11,4,7902.2
3269,233,142,2018-08-23,7,11883.55
3270,101,121,2019-12-20,2,311.7
3271,496,119,2023-02-03,7,3515.89
3272,421,166,2018-01-16,7,12171.74
3273,482,96,2020-11-05,4,7282.36
3274,146,69,2019-09-22,5,2268.15
3275,430,107,2018-01-09,4,7517.32
3276,461,107,2018-02-01,1,1879.33
3277,14,40,2022-09-18,6,5390.88
3278,419,133,2019-10-13,10,2709.8
3279,172,44,2020-05-30,10,8727.6
3280,124,143,2019-01-30,7,9649.29
3281,316,165,2022-08-24,7,5040.84
3282,27,148,2018-09-21,7,8793.05
3283,481,163,2022-01-31,7,8268.4
3284,89,104,2020-11-25,6,7097.58
3285,82,112,2018-07-23,4,4392.16
3286,364,33,2018-08-31,9,17182.8
3287,324,148,2022-09-23,7,8793.05
3288,391,161,2022-09-11,5,7471.45
3289,284,41,2019-02-22,6,10852.68
3290,48,24,2020-06-14,1,269.97
3291,6,161,2018-11-10,10,14942.9
3292,15,159,2023-03-01,9,1376.28
3293,498,21,2020-02-23,10,14163.5
3294,13,191,2020-07-18,3,2944.83
3295,325,162,2019-01-18,6,9763.8
3296,123,168,2019-09-01,4,2865.04
3297,100,138,2022-01-27,4,7567.68
3298,400,97,2021-09-12,5,6527.45
3299,27,71,2023-03-30,2,2527.86
3300,74,161,2021-07-31,1,1494.29
3301,297,27,2020-07-29,2,100.78
3302,475,153,2018-08-08,2,1743.08
3303,73,73,2023-01-07,5,430.3
3304,93,24,2020-10-09,2,539.94
3305,433,93,2020-03-11,4,3814.08
3306,52,126,2020-04-27,1,1975.3
3307,38,125,2019-03-07,2,1138.0
3308,352,108,2022-12-28,7,593.46
3309,161,163,2022-07-14,8,9449.6
3310,83,47,2018-01-21,5,6133.95
3311,463,46,2021-07-16,10,3565.7
3312,311,9,2023-06-22,2,3099.8
3313,176,89,2021-06-11,8,380.48
3314,308,140,2018-11-21,1,926.92
3315,268,190,2023-03-13,5,4486.8
3316,63,50,2018-03-02,10,4797.3
3317,275,6,2020-11-14,9,8319.96
3318,390,40,2022-11-11,4,3593.92
3319,187,30,2018-03-02,4,2761.4
3320,168,36,2018-06-20,4,5078.8
3321,373,178,2019-07-03,3,5533.92
3322,141,124,2023-05-07,4,6326.04
3323,48,90,2021-08-28,9,8284.32
3324,151,120,2020-06-12,8,12625.76
3325,263,103,2019-05-28,4,5390.24
3326,89,51,2023-05-24,5,4649.75
3327,202,27,2022-06-13,10,503.9
3328,393,151,2018-12-06,5,1081.85
3329,407,53,2020-06-06,8,14435.12
3330,453,115,2021-05-06,7,13293.28
3331,383,70,2021-06-29,6,7496.16
3332,56,156,2020-05-29,7,4471.95
3333,103,146,2020-02-05,6,3946.68
3334,460,162,2020-07-09,2,3254.6
3335,86,9,2019-06-03,9,13949.1
3336,301,105,2021-05-21,5,8865.6
3337,424,166,2019-12-23,9,15649.38
3338,204,8,2019-01-04,2,3461.54
3339,415,83,2022-06-08,7,11286.66
3340,96,92,2018-05-29,4,938.12
3341,111,169,2020-02-01,6,1958.22
3342,75,200,2018-09-08,6,11350.44
3343,5,82,2022-01-08,1,1498.19
3344,169,55,2021-03-08,8,15804.4
3345,408,83,2021-02-24,4,6449.52
3346,34,99,2021-05-17,5,3113.2
3347,109,135,2018-07-30,4,3851.88
3348,288,72,2023-04-22,10,6316.9
3349,453,172,2021-03-21,2,494.94
3350,458,166,2021-10-29,7,12171.74
3351,388,112,2022-07-24,6,6588.24
3352,164,51,2018-04-12,4,3719.8
3353,411,127,2018-04-06,8,12808.48
3354,141,108,2018-09-12,2,169.56
3355,232,44,2019-11-01,10,8727.6
3356,303,99,2021-03-26,4,2490.56
3357,11,73,2021-08-11,1,86.06
3358,402,148,2023-02-11,1,1256.15
3359,237,73,2022-09-20,3,258.18
3360,496,104,2023-01-09,1,1182.93
3361,274,136,2019-11-22,1,1036.21
3362,331,5,2020-08-20,2,3921.76
3363,49,107,2019-07-17,5,9396.65
3364,163,193,2020-03-30,6,9088.74
3365,41,143,2020-10-08,6,8270.82
3366,314,13,2019-09-04,7,12132.54
3367,357,117,2022-10-05,8,10324.56
3368,329,32,2023-04-05,6,10245.84
3369,317,27,2019-04-04,1,50.39
3370,25,3,2018-08-04,3,3082.71
3371,166,177,2019-04-09,7,9879.38
3372,88,23,2022-01-22,4,4003.0
3373,462,95,2018-01-11,9,11721.15
3374,479,177,2019-06-16,1,1411.34
3375,453,12,2018-04-09,2,2915.16
3376,485,78,2019-06-25,2,2142.18
3377,169,177,2022-06-10,10,14113.4
3378,416,98,2021-12-01,5,1483.8
3379,88,36,2020-08-01,10,12697.0
3380,62,33,2022-11-01,6,11455.2
3381,76,193,2022-12-24,10,15147.9
3382,436,106,2021-09-30,8,13365.68
3383,63,134,2019-05-08,9,9554.85
3384,296,123,2023-06-23,8,5364.4
3385,144,83,2019-04-08,8,12899.04
3386,48,68,2021-12-27,5,6109.95
3387,43,91,2022-09-08,9,10596.87
3388,447,63,2021-11-24,4,253.76
3389,40,20,2018-05-04,8,851.36
3390,109,4,2020-08-16,4,3370.68
3391,420,99,2020-09-25,4,2490.56
3392,54,88,2022-07-26,4,795.2
